iteration,train_loss_mean,train_loss_std,train_loss_count,valid_loss_mean,valid_loss_std,valid_loss_count
325,0.5180817519049191,0.001342103184996236,25,0.5448024364328614,0.0052786576962331085,25
326,0.5179433625031487,0.0013771515945812023,25,0.5447602269623295,0.0052634058227573124,25
327,0.517817126901305,0.0013672820698981002,25,0.5447328528815647,0.005257500370558093,25
328,0.5177076740080139,0.0013651513551064798,25,0.5447379301311063,0.0052728269743999145,25
329,0.5175969653847738,0.0013625739661154088,25,0.544725025828685,0.005274705011149289,25
330,0.5174903608104812,0.0013612080024343852,25,0.5447101219457455,0.005286191294270338,25
331,0.5173568581762752,0.0013392191799108412,25,0.5446695395740093,0.005295082913802367,25
332,0.5172393507867633,0.0013373247217509166,25,0.5446696264463635,0.0053053951102557334,25
333,0.5171274669274967,0.001328912129956285,25,0.5446436483370247,0.005298931969476903,25
334,0.5170097051968057,0.0013316900419047047,25,0.5446545298122453,0.005299605394247811,25
335,0.5168668680035463,0.0013313343865394777,25,0.5445973585020272,0.005287485125991045,25
336,0.5167547286018315,0.0013297652509986846,25,0.5445873371842924,0.005280817429778365,25
337,0.5166514141046349,0.0013284370982639558,25,0.5445914876699693,0.005282650563545674,25
338,0.5165345397331821,0.0013263705528431737,25,0.5445799333727855,0.005278343522817801,25
339,0.5164209112350175,0.0013256998406607967,25,0.5445746908405167,0.0052835668867321816,25
340,0.5163050399986778,0.0013215939844046193,25,0.5445587452236419,0.005296979260162409,25
341,0.5161699607467776,0.0013691148010311807,25,0.5445255517207768,0.005261454046020767,25
342,0.5160483159067308,0.0013749510544860538,25,0.54450477928968,0.0052465747024330635,25
343,0.51594102444721,0.0013738517368613663,25,0.5444905000939722,0.005236339363077025,25
344,0.5158260728878543,0.0013676173813799634,25,0.5444751651998659,0.00523091926209071,25
345,0.5157000040079098,0.001350670669311134,25,0.5444414355288771,0.005231251866382625,25
346,0.5155921477708012,0.0013560767608086048,25,0.5444366547759064,0.005220811974900304,25
347,0.5154864825235915,0.0013422616313256506,25,0.5444447281835949,0.005213823744636973,25
348,0.5153632428182015,0.0013457207662934943,25,0.544407070567561,0.005201856054112339,25
349,0.515255586706975,0.0013375479090143498,25,0.5444042450353583,0.005203305200669433,25
350,0.5151225563747015,0.0013272041175591942,25,0.5443732597748114,0.005243888958846973,25
351,0.5149915496997894,0.0012951776705549826,25,0.544341143925579,0.005281042903001967,25
352,0.5148812402502299,0.0012990015561042544,25,0.5443492326949333,0.00528021596965751,25
353,0.5147707290380039,0.001294469304730091,25,0.5443499747570033,0.005285031518581632,25
354,0.5146609446625816,0.0012965690346523557,25,0.5443460480609293,0.005288768739685442,25
355,0.5145524945600242,0.0013090097109215574,25,0.5443441780037598,0.005285254121212733,25
356,0.5144376896620902,0.001299987375013882,25,0.5443431810732452,0.0052786185602724306,25
357,0.5143031434359551,0.00126945431536596,25,0.5442976976144783,0.00529686793495501,25
358,0.5141779648266348,0.0012594274777935229,25,0.5442779955499912,0.00530852054153846,25
359,0.5140752488748203,0.0012590241783716788,25,0.5442562263054971,0.005311086049729884,25
360,0.5139509126842785,0.0012524091434755163,25,0.5442128950937544,0.005312129222846282,25
361,0.5138399734452451,0.0012455607576225766,25,0.5441841709174178,0.005311765251129005,25
362,0.5137191968812435,0.0012626546907253818,25,0.5441461349069863,0.005272383500780849,25
363,0.5136085775425435,0.0012552039459749204,25,0.5441269985188315,0.005276533146924662,25
364,0.5135066487011748,0.0012601721306136377,25,0.5441153390771769,0.005280067757130844,25
365,0.5133865487361944,0.001265492093127048,25,0.544110797915306,0.005278777423742288,25
366,0.5132913190145724,0.0012647049287162887,25,0.544116390147859,0.005276643109062972,25
367,0.5131882261144584,0.0012516522878397952,25,0.5440919239396499,0.0052867357884606725,25
368,0.5130784270557751,0.0012556022091950295,25,0.5440865142981312,0.005283416005062498,25
369,0.512966036399057,0.0012370659586661862,25,0.544073391651277,0.005292641901353493,25
370,0.5128368112263137,0.0012068738166615615,25,0.5440383553895836,0.005336935157553138,25
371,0.5127284380167417,0.001204104755020289,25,0.544030720016063,0.005334925105098789,25
372,0.5126244398517105,0.0012005894925050035,25,0.5440281149994062,0.005335790487911209,25
373,0.5124975357183941,0.0012163859041676862,25,0.5440136861295308,0.005316304720897779,25
374,0.5123854833359461,0.0012167160737019348,25,0.5440049545224853,0.00529700471734535,25
375,0.5122807290917194,0.0012225565583973551,25,0.5440159023429918,0.005300101645508975,25
376,0.5121731163721858,0.0012126996792348958,25,0.544022170901735,0.005304895464386828,25
377,0.512072246002253,0.001213142279841494,25,0.5440328419565257,0.005326025621066307,25
378,0.5119648223799134,0.0012210260037301805,25,0.5440220649659961,0.005310763257570932,25
379,0.5118625552992018,0.001227424193902408,25,0.5440338833160191,0.0053101231114123125,25
380,0.5117506012356328,0.0012277263378015232,25,0.544019835604162,0.005305712299727385,25
381,0.5116254966675623,0.0012415336433067266,25,0.5439872492560798,0.005259666429453727,25
382,0.5115262198995802,0.001242158282665933,25,0.5439867258752991,0.005259725968199248,25
383,0.511420429281001,0.0012445156563956614,25,0.543973176416471,0.005259831279150101,25
384,0.5113127018603382,0.0012526263894273736,25,0.5439594190104088,0.005239679101443631,25
385,0.5111913730878809,0.0012508211498084216,25,0.5439266839234191,0.005227044627410444,25
386,0.5110850327888352,0.0012465828583586621,25,0.54392108238136,0.005226908049546571,25
387,0.5109465984266456,0.001243805095006497,25,0.5438800753443424,0.005201986599315424,25
388,0.5108407996370158,0.0012444256908071736,25,0.5438715450184762,0.005205679167562762,25
